# SP1500 fetch failures — generated 2026-05-08T14:56:33
# Format: TICKER  REASON

## Hard failures (no price data — likely delisted / wrong symbol)
(none)

## Limited-history IPOs (valid data, but price starts after the min cutoff — usable for validation + late training, not for early-training features)
SR          missing: earnings
SRE         missing: earnings
SRPT        missing: earnings
SSB         missing: earnings
SSD         missing: earnings
SSTK        missing: earnings
ST          missing: earnings
STAA        missing: earnings
STAG        missing: earnings
STBA        missing: earnings
STC         missing: earnings
STE         missing: earnings
STEL        missing: earnings
STEP        missing: earnings
STLD        missing: earnings
STRA        missing: earnings
STRL        missing: earnings
STT         missing: earnings
STWD        missing: earnings
STX         missing: earnings
STZ         missing: earnings
SUPN        missing: earnings
SWK         missing: earnings
SWKS        missing: earnings
SWX         missing: earnings
SXI         missing: earnings
SXT         missing: earnings
SYF         missing: earnings
SYK         missing: earnings
SYNA        missing: earnings
SYY         missing: earnings
T           missing: earnings
TALO        missing: earnings
TAP         missing: earnings
TBBK        missing: earnings
TCBI        missing: earnings
TDC         missing: earnings
TDG         missing: earnings
TDS         missing: earnings
TDW         missing: earnings
TDY         missing: earnings
TEAM        missing: earnings
TECH        missing: earnings
TEL         missing: earnings
TER         missing: earnings
TEX         missing: earnings
TFC         missing: earnings
TFIN        missing: earnings
TFX         missing: earnings
TGT         missing: earnings
TGTX        missing: earnings
THC         missing: earnings
THG         missing: earnings
THO         missing: earnings
THRM        missing: earnings
TILE        missing: earnings
TJX         missing: earnings
TKR         missing: earnings
TLN         missing: earnings
TMDX        missing: earnings
TMHC        missing: earnings
TMO         missing: earnings
TMP         missing: earnings
TMUS        missing: earnings
TNC         missing: earnings
TNDM        missing: earnings
TNL         missing: earnings
TOL         missing: earnings
TPH         missing: earnings
TPR         missing: earnings
TR          missing: earnings
TREX        missing: earnings
TRGP        missing: earnings
TRIP        missing: earnings
TRMB        missing: earnings
TRMK        missing: earnings
TRN         missing: earnings
TRNO        missing: earnings
TROW        missing: earnings
TRST        missing: earnings
TRU         missing: earnings
TRUP        missing: earnings
TRV         missing: earnings
TSCO        missing: earnings
TSLA        missing: earnings
TSN         missing: earnings
TT          missing: earnings
TTC         missing: earnings
TTD         missing: earnings
TTEK        missing: earnings
TTMI        missing: earnings
TTWO        missing: earnings
TWLO        missing: earnings
TWO         missing: earnings
TXN         missing: earnings
TXNM        missing: earnings
TXRH        missing: earnings
TXT         missing: earnings
TYL         missing: earnings
UA          missing: earnings
UAA         missing: earnings
UAL         missing: earnings
UBER        missing: earnings
UBSI        missing: earnings
UCTT        missing: earnings
UDR         missing: earnings
UE          missing: earnings
UFCS        missing: earnings
UFPI        missing: earnings
UFPT        missing: earnings
UGI         missing: earnings
UHS         missing: earnings
UHT         missing: earnings
ULS         missing: earnings
ULTA        missing: earnings
UMBF        missing: earnings
UNF         missing: earnings
UNFI        missing: earnings
UNH         missing: earnings
UNIT        missing: earnings
UNM         missing: earnings
UNP         missing: earnings
UPBD        missing: earnings
UPS         missing: earnings
UPWK        missing: earnings
URBN        missing: earnings
URI         missing: earnings
USB         missing: earnings
USFD        missing: earnings
USPH        missing: earnings
UTHR        missing: earnings
UTL         missing: earnings
UVV         missing: earnings
V           missing: earnings
VAC         missing: earnings
VAL         missing: earnings
VC          missing: earnings
VCEL        missing: earnings
VCTR        missing: earnings
VCYT        missing: earnings
VECO        missing: earnings
VFC         missing: earnings
VGNT        missing: earnings
VIAV        missing: earnings
VICI        missing: earnings
VICR        missing: earnings
VIR         missing: earnings
VIRT        missing: earnings
VITL        missing: earnings
VLO         missing: earnings
VLTO        missing: earnings
VLY         missing: earnings
VMC         missing: earnings
VMI         missing: earnings
VNO         missing: earnings
VNOM        missing: earnings
VNT         missing: earnings
VOYA        missing: earnings
VRE         missing: earnings
VRRM        missing: earnings
VRSK        missing: earnings
VRSN        missing: earnings
VRTS        missing: earnings
VRTX        missing: earnings
VSAT        missing: earnings
VSCO        missing: earnings
VSEC        missing: earnings
VSH         missing: earnings
VSNT        missing: earnings
VST         missing: earnings
VSTS        missing: earnings
VTOL        missing: earnings
VTR         missing: earnings
VTRS        missing: earnings
VVV         missing: earnings
VYX         missing: earnings
VZ          missing: earnings
WAB         missing: earnings
WABC        missing: earnings
WAFD        missing: earnings
WAL         missing: earnings
WAT         missing: earnings
WAY         missing: earnings
WBD         missing: earnings
WBS         missing: earnings
WCC         missing: earnings
WD          missing: earnings
WDAY        missing: earnings
WDC         missing: earnings
WDFC        missing: earnings
WEC         missing: earnings
WELL        missing: earnings
WEN         missing: earnings
WERN        missing: earnings
WEX         missing: earnings
WFC         missing: earnings
WFRD        missing: earnings
WGO         missing: earnings
WH          missing: earnings
WHD         missing: earnings
WHR         missing: earnings
WINA        missing: earnings
WING        missing: earnings
WKC         missing: earnings
WLK         missing: earnings
WLY         missing: earnings
WM          missing: earnings
WMB         missing: earnings
WMG         missing: earnings
WMS         missing: earnings
WMT         missing: earnings
WOR         missing: earnings
WPC         missing: earnings
WRB         missing: earnings
WRLD        missing: earnings
WS          missing: earnings
WSC         missing: earnings
WSFS        missing: earnings
WSO         missing: earnings
WSR         missing: earnings
WST         missing: earnings
WT          missing: earnings
WTFC        missing: earnings
WTRG        missing: earnings
WTW         missing: earnings
WU          missing: earnings
WWD         missing: earnings
WWW         missing: earnings
WY          missing: earnings
WYNN        missing: earnings
XEL         missing: earnings
XHR         missing: earnings
XNCR        missing: earnings
XOM         missing: earnings
XPEL        missing: earnings
XPO         missing: earnings
XRAY        missing: earnings
XYL         missing: earnings
YELP        missing: earnings
YETI        missing: earnings
YOU         missing: earnings
YUM         missing: earnings
ZBH         missing: earnings
ZBRA        missing: earnings
ZD          missing: earnings
ZION        missing: earnings
ZS          missing: earnings
ZTS         missing: earnings
ZWS         missing: earnings
